"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod","Month","Season"
"23271",14816,"H05","Impala","9/4/16 23:06:00","9/4/16","23:06:53",88413,1474,24.6,1,"Merged_no_ghost/H05/Impala","2016 09 04 23 06 53.JPG","05:47:11","17:35:06",23.1147222222222,5.78638888888889,17.585,"Night",9,"Dry"
"23275",14817,"H05","Impala","9/6/16 01:49:00","9/6/16","01:49:58",96184,1603,26.7,1.1,"Merged_no_ghost/H05/Impala","2016 09 06 01 49 58.JPG","05:45:29","17:35:28",1.83277777777778,5.75805555555556,17.5911111111111,"Night",9,"Dry"
"23280",14820,"H05","Impala","9/6/16 18:23:00","9/6/16","18:23:58",41413,690,11.5,0.5,"Merged_no_ghost/H05/Impala","2016 09 06 18 23 58.JPG","05:45:29","17:35:28",18.3994444444444,5.75805555555556,17.5911111111111,"Night",9,"Dry"
"23281",14821,"H05","Impala","9/6/16 20:31:00","9/6/16","20:31:28",5298,88,1.5,0.1,"Merged_no_ghost/H05/Impala","2016 09 06 20 31 28.JPG","05:45:29","17:35:28",20.5244444444444,5.75805555555556,17.5911111111111,"Night",9,"Dry"
"23282",14822,"H05","Impala","9/7/16 01:19:00","9/7/16","01:19:19",17270,288,4.8,0.2,"Merged_no_ghost/H05/Impala","2016 09 07 01 19 19.JPG","05:44:38","17:35:39",1.32194444444444,5.74388888888889,17.5941666666667,"Night",9,"Dry"
"23283",14823,"H05","Impala","9/7/16 01:19:00","9/7/16","01:19:19",17270,288,4.8,0.2,"Merged_no_ghost/H05/Impala","2016 09 07 01 19 20.JPG","05:44:38","17:35:39",1.32194444444444,5.74388888888889,17.5941666666667,"Night",9,"Dry"
"23284",14824,"H05","Impala","9/7/16 03:58:00","9/7/16","03:58:20",8247,137,2.3,0.1,"Merged_no_ghost/H05/Impala","2016 09 07 03 58 20.JPG","05:44:38","17:35:39",3.97222222222222,5.74388888888889,17.5941666666667,"Night",9,"Dry"
"23285",14825,"H05","Impala","9/7/16 03:58:00","9/7/16","03:58:20",8247,137,2.3,0.1,"Merged_no_ghost/H05/Impala","2016 09 07 03 58 21.JPG","05:44:38","17:35:39",3.97222222222222,5.74388888888889,17.5941666666667,"Night",9,"Dry"
"23298",14930,"H05","Oribi","9/11/16 04:47:00","9/11/16","04:47:12",1841295,30688,511.5,21.3,"Merged_no_ghost/H05/Oribi","2016 09 11 04 47 12.JPG","05:41:09","17:36:20",4.78666666666667,5.68583333333333,17.6055555555556,"Night",9,"Dry"
"23299",14931,"H05","Oribi","9/11/16 04:47:00","9/11/16","04:47:12",1841295,30688,511.5,21.3,"Merged_no_ghost/H05/Oribi","2016 09 11 04 47 13.JPG","05:41:09","17:36:20",4.78666666666667,5.68583333333333,17.6055555555556,"Night",9,"Dry"
"23303",14829,"H05","Impala","9/11/16 17:42:00","9/11/16","17:42:32",39989,666,11.1,0.5,"Merged_no_ghost/H05/Impala","2016 09 11 17 42 32.JPG","05:41:09","17:36:20",17.7088888888889,5.68583333333333,17.6055555555556,"Night",9,"Dry"
"23313",14830,"H05","Impala","9/13/16 21:26:00","9/13/16","21:26:43",186250,3104,51.7,2.2,"Merged_no_ghost/H05/Impala","2016 09 13 21 26 43.JPG","05:39:24","17:36:41",21.4452777777778,5.65666666666667,17.6113888888889,"Night",9,"Dry"
"23314",14831,"H05","Impala","9/13/16 21:26:00","9/13/16","21:26:43",186250,3104,51.7,2.2,"Merged_no_ghost/H05/Impala","2016 09 13 21 26 44.JPG","05:39:24","17:36:41",21.4452777777778,5.65666666666667,17.6113888888889,"Night",9,"Dry"
"23321",14997,"H05","Warthog","9/16/16 04:52:00","9/16/16","04:52:59",72628,1210,20.2,0.8,"Merged_no_ghost/H05/Warthog","2016 09 16 04 52 59.JPG","05:36:44","17:37:12",4.88305555555556,5.61222222222222,17.62,"Night",9,"Dry"
"23322",14998,"H05","Warthog","9/16/16 04:52:00","9/16/16","04:52:59",72628,1210,20.2,0.8,"Merged_no_ghost/H05/Warthog","2016 09 16 04 53 00.JPG","05:36:44","17:37:12",4.88305555555556,5.61222222222222,17.62,"Night",9,"Dry"
"23337",14834,"H05","Impala","9/18/16 19:50:00","9/18/16","19:50:05",132071,2201,36.7,1.5,"Merged_no_ghost/H05/Impala","2016 09 18 19 50 05.JPG","05:34:58","17:37:33",19.8347222222222,5.58277777777778,17.6258333333333,"Night",9,"Dry"
"23344",14835,"H05","Impala","9/21/16 04:29:00","9/21/16","04:29:10",198423,3307,55.1,2.3,"Merged_no_ghost/H05/Impala","2016 09 21 04 29 10.JPG","05:32:18","17:38:05",4.48611111111111,5.53833333333333,17.6347222222222,"Night",9,"Dry"
"23355",14932,"H05","Oribi","9/23/16 02:24:00","9/23/16","02:24:30",1028238,17137,285.6,11.9,"Merged_no_ghost/H05/Oribi","2016 09 23 02 24 30.JPG","05:30:31","17:38:27",2.40833333333333,5.50861111111111,17.6408333333333,"Night",9,"Dry"
"23358",15007,"H05","Warthog","9/24/16 03:50:00","9/24/16","03:50:24",166288,2771,46.2,1.9,"Merged_no_ghost/H05/Warthog","2016 09 24 03 50 24.JPG","05:29:38","17:38:38",3.84,5.49388888888889,17.6438888888889,"Night",9,"Dry"
"23365",14681,"H05","Bushbuck","9/24/16 21:55:00","9/24/16","21:55:56",3094191,51570,859.5,35.8,"Merged_no_ghost/H05/Bushbuck","2016 09 24 21 55 56.JPG","05:29:38","17:38:38",21.9322222222222,5.49388888888889,17.6438888888889,"Night",9,"Dry"
"23372",14841,"H05","Impala","9/26/16 00:35:00","9/26/16","00:35:29",64867,1081,18,0.8,"Merged_no_ghost/H05/Impala","2016 09 26 00 35 29.JPG","05:27:53","17:39:01",0.591388888888889,5.46472222222222,17.6502777777778,"Night",9,"Dry"
"23373",15012,"H05","Warthog","9/26/16 05:02:00","9/26/16","05:02:10",45258,754,12.6,0.5,"Merged_no_ghost/H05/Warthog","2016 09 26 05 02 10.JPG","05:27:53","17:39:01",5.03611111111111,5.46472222222222,17.6502777777778,"Night",9,"Dry"
"23377",15013,"H05","Warthog","9/26/16 17:53:00","9/26/16","17:53:11",46201,770,12.8,0.5,"Merged_no_ghost/H05/Warthog","2016 09 26 17 53 11.JPG","05:27:53","17:39:01",17.8863888888889,5.46472222222222,17.6502777777778,"Night",9,"Dry"
"23378",14842,"H05","Impala","9/27/16 02:40:00","9/27/16","02:40:44",93721,1562,26,1.1,"Merged_no_ghost/H05/Impala","2016 09 27 02 40 44.JPG","05:27:00","17:39:13",2.67888888888889,5.45,17.6536111111111,"Night",9,"Dry"
"23379",14843,"H05","Impala","9/27/16 02:40:00","9/27/16","02:40:44",93721,1562,26,1.1,"Merged_no_ghost/H05/Impala","2016 09 27 02 40 45.JPG","05:27:00","17:39:13",2.67888888888889,5.45,17.6536111111111,"Night",9,"Dry"
