"","SppCode1.x","SppCode2","Direction_dry","SIF_dry","sd_dry","CI_lower_dry","CI_upper_dry","SIF.dry.ln","Direction_wet4","SIF_wet4","sd_wet4","CI_lower_wet4","CI_upper_wet4","SIF.wet4.ln","Direction","SIF_wet3","sd_wet3","CI_lower_wet3","CI_upper_wet3","SIF.wet3.ln","SppCode.x","GenusLatin.x","SpeciesLatin.x","CommName.x","Diet.x","Weight.x","Sociality.x","Family.x","Order.x","Activity_pattern.x","Sociality.1.x","Mass_category.x","Trophic_level.x","SppCode.y","GenusLatin.y","SpeciesLatin.y","CommName.y","Diet.y","Weight.y","Sociality.y","Family.y","Order.y","Activity_pattern.y","Sociality.1.y","Mass_category.y","Trophic_level.y","activity.match","sociality.match","masscategory.match","trophiclevel.match","order.match","family.match","activity.combined","sociality.combined","masscategory.combined","trophiclevel.combined","order.combined","family.combined","higher.season","season.diff"
"555","OTCR","LOAF","None",0.984358226,0.135078529,0.692474286,1.22568493,-0.0157653973672942,"None",0.927976555,0.168318657,0.502581342,1.167529359,-0.0747488105236976,"None",0.591149926,0.338598395,0.03013843,1.163910674,-0.525685611852757,"OTCR","Otolemur","crassicaudatus","Bushbaby","Omnivore",1206.61,"group","Galagidae","Primates","nocturnal","group","Small",-999,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","different","different","different","different","diurnal_nocturnal","group_group","Small_Very_large","-999_1","Primates_Proboscidea","Elephantidae_Galagidae","dry","NS"
"556","OUOU","LOAF","None",1.020493732,0.04304846,0.943926869,1.115995083,0.0202865611616876,"None",1.06465892,0.045383851,0.99578185,1.171218587,0.0626544849554721,"None",1.052164136,0.083825384,0.901475534,1.237735121,0.050849124958913,"OUOU","Ourebia","ourebi","Oribi","Herbivore",17186.09,"pair","Bovidae","Artiodactyla","diurnal","pair","Medium",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"same","different","different","same","different","different","diurnal_diurnal","group_pair","Medium_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","wet","NS"
"557","PACY","LOAF","None",1.00602668,0.01058929,0.994580275,1.035341993,0.00600859220062673,"Positive",1.022160924,0.019691409,1.000811568,1.073921097,0.0219189392685898,"Positive",1.090717269,0.058713228,1.007312361,1.232912077,0.086835524778536,"PACY","Papio","cynocephalus","Baboon","Omnivore",15822.15,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Very_large","-999_1","Primates_Proboscidea","Cercopithecidae_Elephantidae","wet","NS"
"558","PALE","LOAF","None",1.100016065,0.164525254,0.710138015,1.37171744,0.095324784243134,"None",1.003915638,0.10839378,0.714742917,1.17654431,0.00390799184274977,"None",0.952992833,0.194025588,0.451654175,1.245686116,-0.0481478958179136,"PALE","Panthera","leo","Lion","Carnivore",158623.93,"group","Felidae","Carnivora","nocturnal","group","Very_large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","same","same","different","different","diurnal_nocturnal","group_group","Very_large_Very_large","1_1","Carnivora_Proboscidea","Elephantidae_Felidae","dry","NS"
"559","PHAF","LOAF","None",1.016319085,0.018454745,0.993894185,1.064881752,0.0161873598891292,"None",1.023338016,0.020839319,0.999358987,1.077316101,0.0230698488162923,"Positive",1.064418017,0.04729652,1.000388935,1.180585754,0.0624281868853163,"PHAF","Phacochoerus","africanus","Warthog","Herbivore",82499.99,"group","Suidae","Artiodactyla","diurnal","group","Large",-999,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"same","same","different","different","different","different","diurnal_diurnal","group_group","Large_Very_large","-999_1","Artiodactyla_Proboscidea","Elephantidae_Suidae","wet","NS"
"560","POLA","LOAF","None",1.033054802,0.039169647,0.968024584,1.123143463,0.032520240037204,"None",1.0563618,0.048687643,0.980484739,1.170301093,0.0548307402417837,"None",1.071764279,0.063378041,0.981737952,1.226776221,0.0693061494769438,"POLA","Potamochoerus","larvatus","Bushpig","Omnivore",69063.79,"group","Suidae","Artiodactyla","nocturnal","group","Large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","different","same","different","different","diurnal_nocturnal","group_group","Large_Very_large","1_1","Artiodactyla_Proboscidea","Elephantidae_Suidae","wet","NS"
"561","RERE","LOAF","None",1.060759485,0.075962615,0.91519623,1.218660988,0.0589851468467914,"None",1.057507918,0.056769235,0.962997986,1.186623461,0.0559151193807142,"None",0.918419159,0.084159314,0.736433306,1.077347079,-0.0851013923539407,"RERE","Redunca","redunca","Reedbuck","Herbivore",43288.95,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","different","same","different","different","crepuscular_diurnal","group_group","Large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","dry","NS"
"562","SYCA","LOAF","None",1.187222782,0.109357774,0.961444488,1.405154375,0.171616782936886,"None",1.054402881,0.065829405,0.927883504,1.195237018,0.0529746171220086,"None",1.025050248,0.080008173,0.866774409,1.20040651,0.0247416338278355,"SYCA","Syncerus","caffer","Buffalo","Herbivore",592665.98,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","same","same","different","different","crepuscular_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","dry","NS"
"563","SYGR","LOAF","None",0.847514984,0.133869312,0.565417377,1.088289284,-0.165446759647837,"None",0.981826058,0.132529442,0.618074007,1.172908527,-0.0183411166633359,"None",0.872388971,0.249704258,0.260782749,1.224845394,-0.13651988687121,"SYGR","Sylvicapra","grimmia","Duiker_common","Herbivore",15639.15,"solitary","Bovidae","Artiodactyla","crepuscular","solitary","Medium",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","wet","NS"
"564","TAOR","LOAF","None",1.025195785,0.209544724,0.524103784,1.347140065,0.0248836041064282,"None",0.762446631,0.260604311,0.191340422,1.13593442,-0.271222765081281,"None",0.794400887,0.27440962,0.19890357,1.214159926,-0.230167049685836,"TAOR","Taurotragus","oryx","Eland","Herbivore",562592.69,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","same","same","different","different","crepuscular_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","dry","NS"
"565","TRAN","LOAF","None",1.027349628,0.058179665,0.918307902,1.150897296,0.0269823092331649,"None",0.98771797,0.054549183,0.874530021,1.096156563,-0.0123580774500228,"None",1.017358947,0.089278804,0.834954247,1.199878119,0.0172100016979715,"TRAN","Tragelaphus","angasii","Nyala","Herbivore",87616.76,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","same","different","same","different","different","crepuscular_diurnal","group_group","Large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","dry","NS"
"566","TRST","LOAF","None",1.011579977,0.051212772,0.915270697,1.120131913,0.0115134422211817,"None",1.083279464,0.068174163,0.960575559,1.232706305,0.0799929808987194,"None",1.00850224,0.096764344,0.809849918,1.204879067,0.00846629953013879,"TRST","Tragelaphus","strepsiceros","Kudu","Herbivore",206056.41,"group","Bovidae","Artiodactyla","diurnal","solitary","Very_large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"same","same","same","same","different","different","diurnal_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","wet","NS"
"567","TRSY","LOAF","None",1.016111755,0.018220133,0.994171311,1.063550498,0.0159833381860153,"Positive",1.038355319,0.026769188,1.004661258,1.10582999,0.0376380373439307,"Positive",1.110547638,0.061707526,1.022068765,1.258879371,0.104853261226048,"TRSY","Tragelaphus","sylvaticus","Bushbuck","Herbivore",43250.39,"solitary","Bovidae","Artiodactyla","crepuscular","group","Large",1,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","wet","NS"
"568","MECA","MATE","None",0.785133985,0.382219831,0.142925798,1.589756497,-0.241900894235501,"None",1.415300461,0.595696083,0.383864331,2.729715273,0.347341848483598,"None",3.021658386,2.586147381,0.116702391,9.47215341,1.10580581510472,"MECA","Mellivora","capensis","Honey_badger","Omnivore",8999.99,"solitary","Mustelidae","Carnivora","crepuscular","solitary","Medium",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"same","same","same","different","different","different","crepuscular_crepuscular","solitary_solitary","Medium_Medium","1_2","Carnivora_Pholidota","Manidae_Mustelidae","wet","NS"
"569","MUMU","MATE","None",1.520671858,0.605773495,0.515374185,2.88017564,0.419152249041832,"None",3.992466052,2.746770288,0.572506467,10.67371587,1.38440909812786,"None",3.490613507,3.297012113,0.126764641,11.76516251,1.25007751073644,"MUMU","Mungos","mungo","Mongoose_banded","Carnivore",1260,"group","Herpestidae","Carnivora","diurnal","solitary","Small",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Medium_Small","1_2","Carnivora_Pholidota","Herpestidae_Manidae","wet","NS"
"570","ORAF","MATE","None",1.122591413,0.572081033,0.208550986,2.404897171,0.115639774289509,"None",1.316057741,1.107457221,0.053498154,4.172102354,0.274640708080413,"None",2.239268042,2.029454201,0.091857111,7.409678096,0.806149045502705,"ORAF","Orycteropus","afer","Aardvark","Carnivore",56175.2,"solitary","Orycteropodidae","Tubulidentata","nocturnal","solitary","Large",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","same","different","different","different","different","crepuscular_nocturnal","solitary_solitary","Large_Medium","1_2","Pholidota_Tubulidentata","Manidae_Orycteropodidae","wet","NS"
"571","OTCR","MATE","None",0.747290796,0.593272558,0.026360328,2.203622547,-0.291300884460559,"None",1.666582631,1.70794971,0.06740518,6.287670912,0.510775201094789,"None",26.56953023,58.9689813,0.52594429,122.6772395,3.27976507914873,"OTCR","Otolemur","crassicaudatus","Bushbaby","Omnivore",1206.61,"group","Galagidae","Primates","nocturnal","group","Small",-999,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","different","different","different","different","crepuscular_nocturnal","group_solitary","Medium_Small","-999_2","Pholidota_Primates","Galagidae_Manidae","wet","NS"
"572","OUOU","MATE","None",0.935912913,0.213566362,0.459095384,1.292306355,-0.066232848499856,"None",0.972844726,0.24553137,0.355877752,1.336497423,-0.0275307922646242,"None",0.971088328,0.557918705,0.053989856,2.048431811,-0.029337848813551,"OUOU","Ourebia","ourebi","Oribi","Herbivore",17186.09,"pair","Bovidae","Artiodactyla","diurnal","pair","Medium",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","same","different","different","different","crepuscular_diurnal","pair_solitary","Medium_Medium","1_2","Artiodactyla_Pholidota","Bovidae_Manidae","wet","NS"
"573","PACY","MATE","None",0.974445082,0.055203706,0.814037564,1.022549323,-0.025887116676401,"None",0.916941015,0.147152644,0.468893026,1.043562666,-0.0867121326767664,"None",0.640047335,0.340938533,0.035862331,1.16691338,-0.446213144425895,"PACY","Papio","cynocephalus","Baboon","Omnivore",15822.15,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","same","different","different","different","crepuscular_diurnal","group_solitary","Medium_Medium","-999_2","Pholidota_Primates","Cercopithecidae_Manidae","dry","NS"
"574","PALE","MATE","None",1.163114318,1.00027147,0.040538727,3.731710442,0.151101164492572,"None",1.140173617,0.936735205,0.068935252,3.604048266,0.13118054642464,"None",3.024151032,4.024213529,0.088195757,13.43255681,1.10663040151455,"PALE","Panthera","leo","Lion","Carnivore",158623.93,"group","Felidae","Carnivora","nocturnal","group","Very_large",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","different","different","different","different","crepuscular_nocturnal","group_solitary","Medium_Very_large","1_2","Carnivora_Pholidota","Felidae_Manidae","dry","NS"
"575","PHAF","MATE","None",0.957898348,0.07938013,0.731357779,1.041350578,-0.043013615200687,"None",0.898568872,0.170268015,0.399714168,1.063371719,-0.106951923498045,"None",0.612915871,0.319238288,0.035868621,1.074789599,-0.489527593899956,"PHAF","Phacochoerus","africanus","Warthog","Herbivore",82499.99,"group","Suidae","Artiodactyla","diurnal","group","Large",-999,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Large_Medium","-999_2","Artiodactyla_Pholidota","Manidae_Suidae","dry","NS"
"576","POLA","MATE","None",0.901009658,0.190350854,0.455568306,1.198089816,-0.104239302230361,"None",0.947559821,0.291344886,0.27348422,1.417793344,-0.0538652083984722,"None",0.700404227,0.36578118,0.042533273,1.296273631,-0.356097643465864,"POLA","Potamochoerus","larvatus","Bushpig","Omnivore",69063.79,"group","Suidae","Artiodactyla","nocturnal","group","Large",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"different","different","different","different","different","different","crepuscular_nocturnal","group_solitary","Large_Medium","1_2","Artiodactyla_Pholidota","Manidae_Suidae","wet","NS"
"577","RERE","MATE","None",1.051684152,0.380479873,0.341990752,1.820900267,0.0503928334942998,"None",0.648414944,0.382639516,0.033797318,1.384551106,-0.433224441884663,"None",1.037309002,0.603950911,0.058148185,2.246656724,0.0366298617174203,"RERE","Redunca","redunca","Reedbuck","Herbivore",43288.95,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"same","different","different","different","different","different","crepuscular_crepuscular","group_solitary","Large_Medium","1_2","Artiodactyla_Pholidota","Bovidae_Manidae","dry","NS"
"578","SYCA","MATE","None",0.733611864,0.589592405,0.025390498,2.194388747,-0.309775185869671,"None",1.267288168,0.472081945,0.362174376,2.237779792,0.236879316677858,"None",0.850821987,0.49881537,0.049997366,1.916407165,-0.161552353253724,"SYCA","Syncerus","caffer","Buffalo","Herbivore",592665.98,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"same","different","different","different","different","different","crepuscular_crepuscular","group_solitary","Medium_Very_large","1_2","Artiodactyla_Pholidota","Bovidae_Manidae","wet","NS"
"579","SYGR","MATE","None",1.261164177,0.682731681,0.223343233,2.83532388,0.232035244384324,"None",1.2379001,1.157506833,0.068095004,4.352674709,0.213416476337594,"None",5.642997648,8.782913003,0.116773939,26.43952995,1.73041542218734,"SYGR","Sylvicapra","grimmia","Duiker_common","Herbivore",15639.15,"solitary","Bovidae","Artiodactyla","crepuscular","solitary","Medium",1,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"same","same","same","different","different","different","crepuscular_crepuscular","solitary_solitary","Medium_Medium","1_2","Artiodactyla_Pholidota","Bovidae_Manidae","dry","NS"
